id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
502126,GUA-2023-2-14799-645,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-21,Three more homicides in Tijuana; A man was murdered on the Zona Río property""",El Sol de Tijuana,2023-11-21,Three more homicides in Tijuana; A man was murdered on the Zona Río property,El Sol de Tijuana,1,Tijuana town,Infonavit del Río,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,0,0,1,1,1,1,,
502123,GUA-2023-2-14799-643,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-22,Abandoned body found in a suitcase in Zona Río""",El Sol de Tijuana,2023-11-22,Abandoned body found in a suitcase in Zona Río,El Sol de Tijuana,1,Tijuana town,Clemente Orozco Street and Vía Rápida Poniente in Zona Río,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,0,1,1,1,1,,
502080,GUA-2023-2-14799-636,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Milenio,2023-11-22,Dejan cuerpo decapitado y cabeza humana en Tijuana""",Milenio,2023-11-22,Dejan cuerpo decapitado y cabeza humana en Tijuana,Milenio,1,Tijuana town,Sánchez Taboada neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-22 00:00:00.000,2023-11-22 00:00:00.000,0,0,0,1,1,1,1,,
502120,GUA-2023-2-14799-641,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-26,They murder two and wound another in less than an hour this Saturday in Tijuana""",El Sol de Tijuana,2023-11-26,They murder two and wound another in less than an hour this Saturday in Tijuana,El Sol de Tijuana,1,Tijuana town,"Segundo Balcón Flamingos Street, in the Flamingos neighborhood",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
502121,GUA-2023-2-14799-642,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-26,They murder two and wound another in less than an hour this Saturday in Tijuana""",El Sol de Tijuana,2023-11-26,They murder two and wound another in less than an hour this Saturday in Tijuana,El Sol de Tijuana,1,Tijuana town,"Baja California Alley, in the North Zone",Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
502119,GUA-2023-2-14799-640,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-27,They find a lifeless person on Bulevar 2000""",El Sol de Tijuana,2023-11-27,They find a lifeless person on Bulevar 2000,El Sol de Tijuana,1,Tijuana town,Boulevard 2000 near the Parque Industrial Valle Bonito neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-27 00:00:00.000,2023-11-27 00:00:00.000,0,0,0,1,1,1,1,,
502118,GUA-2023-2-14799-639,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-28,They kill an FGE agent in El Cañón del Padre""",El Sol de Tijuana,2023-11-28,They kill an FGE agent in El Cañón del Padre,El Sol de Tijuana,1,Tijuana town,private Macarena neighborhood of Residencial Sevilla,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,0,1,1,1,1,,
502116,GUA-2023-2-14799-638,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-30,Two people found murdered this Thursday; last night it was another two""",El Sol de Tijuana,2023-11-30,Two people found murdered this Thursday; last night it was another two,El Sol de Tijuana,1,Tijuana town,Bulevar 2000 behind the Natura Subdivision,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-29 00:00:00.000,2023-11-29 00:00:00.000,0,0,0,2,2,2,2,,
502115,GUA-2023-2-14799-637,2023,true,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""El Sol de Tijuana,2023-11-30,Two people found murdered this Thursday; last night it was another two""",El Sol de Tijuana,2023-11-30,Two people found murdered this Thursday; last night it was another two,El Sol de Tijuana,1,Tijuana town,First City Hall neighborhood,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.00371 32.5027),176526,Mexico,70,Americas,1,1,2023-11-30 00:00:00.000,2023-11-30 00:00:00.000,0,0,0,2,2,2,2,,
502077,MEX-2023-2-15536-4,2023,false,Clear,2,15536,14319,Gulf Cartel - Jalisco Cartel New Generation,15536,15536,Gulf Cartel - Jalisco Cartel New Generation,782,782,Gulf Cartel,1151,1151,Jalisco Cartel New Generation,1,"""Milenio,2023-11-21,En Aguascalientes, matan a balazos a mujer en domicilio donde presuntamente distribuían droga""",Milenio,2023-11-21,"En Aguascalientes, matan a balazos a mujer en domicilio donde presuntamente distribuían droga",Milenio,1,San Francisco de los Romo town,San Francisco de los Romo,Aguascalientes state,San Francisco de los Romo municipality,22.077480,-102.271400,POINT (-102.2714 22.07748),161436,Mexico,70,Americas,1,1,2023-11-20 00:00:00.000,2023-11-20 00:00:00.000,0,0,0,1,1,1,1,,
502458,GUA-2023-2-15717-9,2023,false,Clear,2,15717,14456,Jalisco Cartel New Generation - Nueva Plaza Cartel,15717,15717,Jalisco Cartel New Generation - Nueva Plaza Cartel,1151,1151,Jalisco Cartel New Generation,7187,7187,Nueva Plaza Cartel,1,"""El Sol de Hermosillo,2023-11-09,They find seven clandestine graves in a property near the Bosque de la Primavera in Zapopan""",El Sol de Hermosillo,2023-11-09,They find seven clandestine graves in a property near the Bosque de la Primavera in Zapopan,El Sol de Hermosillo,1,Zapopan town,"Zapopan
Brisas de la Primavera neighborhood",Jalisco state,Zapopan municipality,20.677380,-103.431130,POINT (-103.43113 20.67738),159274,Mexico,70,Americas,2,5,2023-10-01 00:00:00.000,2023-11-09 00:00:00.000,0,0,0,7,7,7,7,,
501825,GUA-2023-2-15717-8,2023,false,Clear,2,15717,14456,Jalisco Cartel New Generation - Nueva Plaza Cartel,15717,15717,Jalisco Cartel New Generation - Nueva Plaza Cartel,1151,1151,Jalisco Cartel New Generation,7187,7187,Nueva Plaza Cartel,1,"""El Universal,2023-11-08,Asesinan a balazos a venezolano en su Corvette en Zapopan, Jalisco""",El Universal,2023-11-08,"Asesinan a balazos a venezolano en su Corvette en Zapopan, Jalisco",El Universal,1,Zapopan town,Zapopan,Jalisco state,Zapopan municipality,20.677380,-103.431130,POINT (-103.43113 20.67738),159274,Mexico,70,Americas,1,1,2023-11-07 00:00:00.000,2023-11-07 00:00:00.000,0,0,0,1,1,1,1,,
502710,GUA-2023-2-15717-10,2023,false,Clear,2,15717,14456,Jalisco Cartel New Generation - Nueva Plaza Cartel,15717,15717,Jalisco Cartel New Generation - Nueva Plaza Cartel,1151,1151,Jalisco Cartel New Generation,7187,7187,Nueva Plaza Cartel,1,"""Diário 21,2023-11-14,Deputy operational director of the Zapopan police murdered""",Diário 21,2023-11-14,Deputy operational director of the Zapopan police murdered,Diário 21,1,Guadalajara town,Plaza Galerías in the Guadalajara Metropolitan Area.,Jalisco state,Guadalajara municipality,20.666823,-103.391824,POINT (-103.391824 20.666823),159274,Mexico,70,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,1,0,0,0,1,1,1,,
502717,GUA-2023-2-15717-11,2023,false,Check deaths,2,15717,14456,Jalisco Cartel New Generation - Nueva Plaza Cartel,15717,15717,Jalisco Cartel New Generation - Nueva Plaza Cartel,1151,1151,Jalisco Cartel New Generation,7187,7187,Nueva Plaza Cartel,1,"""Diário 21,2023-11-15,They arrest a woman with human remains in her car in Jalisco""",Diário 21,2023-11-15,They arrest a woman with human remains in her car in Jalisco,Diário 21,1,Tonalá town,Pinar de las Palomas neighborhoo,Jalisco state,Tonalá municipality,20.624450,-103.234230,POINT (-103.23423 20.62445),159274,Mexico,70,Americas,1,1,2023-11-15 00:00:00.000,2023-11-15 00:00:00.000,0,0,0,1,1,2,1,,
497309,MEX-2023-2-15788-16,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Milenio,2023-11-01,Matan a balazos a hombre en la alcaldía Cuauhtémoc; estaba cerca del Metro Morelos""",Milenio,2023-11-01,Matan a balazos a hombre en la alcaldía Cuauhtémoc; estaba cerca del Metro Morelos,Milenio,1,Mexico city,Cuauhtémoc,Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,1,1,1,1,,
501845,MEX-2023-2-15788-18,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Milenio,2023-11-14,Asesinan a balazos a automovilista en la colonia Narvarte""",Milenio,2023-11-14,Asesinan a balazos a automovilista en la colonia Narvarte,Milenio,1,Mexico city,Narvarte neighborhood,Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,0,0,0,1,1,1,1,,
501846,MEX-2023-2-15788-19,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Infobae,2023-11-15,Presuntos miembros de la Unión Tepito mataron a comerciante con tiro de gracia en la Venustiano Carranza""",Infobae,2023-11-15,Presuntos miembros de la Unión Tepito mataron a comerciante con tiro de gracia en la Venustiano Carranza,Infobae,1,Mexico city,San Ciprian market,Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-11-15 00:00:00.000,2023-11-15 00:00:00.000,0,1,0,0,1,1,1,,
502066,MEX-2023-2-15788-20,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""Reforma,2023-11-20,Asesinan a conductor""",Reforma,2023-11-20,Asesinan a conductor,Reforma,1,Mexico city,"Santa Cruz Acalpixca, in the Xochimilco",Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-11-20 00:00:00.000,2023-11-20 00:00:00.000,0,0,0,1,1,1,1,,
502074,MEX-2023-2-15788-21,2023,false,Check dyad,2,15788,14516,Fuerza Anti Unión  - La Union de Tepito,15788,15788,Fuerza Anti Unión  - La Union de Tepito,7238,7238,Fuerza Anti Unión,4465,4465,La Union de Tepito,1,"""El Universal,2023-11-21,Balazo en la cabeza: reportan hombre asesinado en Iztapalapa""",El Universal,2023-11-21,Balazo en la cabeza: reportan hombre asesinado en Iztapalapa,El Universal,1,Mexico city,"Chinampac neighborhood of Juárez, Iztapalapa mayor's office",Ciudad de México,,19.428470,-99.127660,POINT (-99.12766 19.42847),157122,Mexico,70,Americas,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,0,0,1,1,1,1,,
497306,GUA-2023-2-15809-469,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2023-11-01,Matan a 2 hombres en Brisas del Campestre, la colonia más peligrosa de León, Guanajuato""",El Universal,2023-11-01,"Matan a 2 hombres en Brisas del Campestre, la colonia más peligrosa de León, Guanajuato",El Universal,1,León town,Brisas del Campestre neighborhood,Guanajuato state,León municipality,21.130520,-101.671000,POINT (-101.671 21.13052),159997,Mexico,70,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,2,2,2,2,,
497759,GUA-2023-2-15809-473,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2023-11-01,Armed attack in Irapuato leaves one dead and one injured""",El Sol de Irapuato,2023-11-01,Armed attack in Irapuato leaves one dead and one injured,El Sol de Irapuato,1,Irapuato town,Las Juanitas,Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,1,1,1,1,,
497784,GUA-2023-2-15809-500,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-11-01,They attack a car wash with bullets and kill two men""",El Sol del Bajío,2023-11-01,They attack a car wash with bullets and kill two men,El Sol del Bajío,1,Celaya town,Clouthier Axis,Guanajuato state,Celaya municipality,20.523530,-100.815700,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,2,2,2,2,,
497785,GUA-2023-2-15809-501,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-11-01,They murder a woman in Acámbaro""",El Sol del Bajío,2023-11-01,They murder a woman in Acámbaro,El Sol del Bajío,1,Acámbaro town,Leona Vicario Street,Guanajuato state,Acámbaro municipality,20.030240,-100.722490,POINT (-100.72249 20.03024),158559,Mexico,70,Americas,1,1,2023-11-01 00:00:00.000,2023-11-01 00:00:00.000,0,0,0,1,1,1,1,,
497781,GUA-2023-2-15809-497,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-11-03,Elías the man murdered in the Ejidal neighborhood""",El Sol del Bajío,2023-11-03,Elías the man murdered in the Ejidal neighborhood,El Sol del Bajío,1,Celaya town,Ejido de las Magdalenas Street,Guanajuato state,Celaya municipality,20.523530,-100.815700,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
497782,GUA-2023-2-15809-498,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-11-03,They locate a lifeless man in a community of Acámbaro""",El Sol del Bajío,2023-11-03,They locate a lifeless man in a community of Acámbaro,El Sol del Bajío,1,Acámbaro town,Inchamácuaro-San Pablo Pejo highway,Guanajuato state,Acámbaro municipality,20.030240,-100.722490,POINT (-100.72249 20.03024),158559,Mexico,70,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
497783,GUA-2023-2-15809-499,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2023-11-02,They locate three bodies in Juventino Rosas""",El Sol del Bajío,2023-11-02,They locate three bodies in Juventino Rosas,El Sol del Bajío,1,Juventino Rosas town,San Julián community,Guanajuato state,Santa Cruz de Juventino Rosas municipality,20.643370,-100.992860,POINT (-100.99286 20.64337),159279,Mexico,70,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,3,3,3,3,,
497758,GUA-2023-2-15809-472,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2023-11-02,Man shot to death in El Cantador""",El Sol de Irapuato,2023-11-02,Man shot to death in El Cantador,El Sol de Irapuato,1,Irapuato town,El Cantador neighborhood,Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
497310,GUA-2023-2-15809-470,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2023-11-02,Matan a balazos a 2 empleados de un autolavado en Celaya, Guanajuato""",El Universal,2023-11-02,"Matan a balazos a 2 empleados de un autolavado en Celaya, Guanajuato",El Universal,1,Celaya town,Celaya,Guanajuato state,Celaya municipality,20.523530,-100.815700,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,2,2,2,2,,
503793,GUA-2023-2-15809-555,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2023-11-04,Man shot dead aboard Guanajuato River""",El Sol de Irapuato,2023-11-04,Man shot dead aboard Guanajuato River,El Sol de Irapuato,1,Irapuato town,"along the banks of the Guanajuato River, near the Josefa Ortiz de Domínguez neighborhood",Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,0,0,1,1,1,1,,
503790,GUA-2023-2-15809-553,2023,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2023-11-06,They murder a young man outside his home in San Roque""",El Sol de Irapuato,2023-11-06,They murder a young man outside his home in San Roque,El Sol de Irapuato,1,Irapuato town,"San Roque community, Vicente Guerrero Street",Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2023-11-06 00:00:00.000,2023-11-06 00:00:00.000,0,0,0,1,1,1,1,,
